"STATION","NAME","DATE","ACMH","ACSH","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDFG","WDFM","WESD","WSF1","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT14","WT16","WT18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-09","   50","   50"," 1524","0.00","   94","0.0","0.0",,"92","67","  714",,"  225","  180",,,"27.5","19.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-10","   40","   40"," 0918","0.32","   70","0.0","0.0",,"83","67","  528",,"  360","  315",,,"26.4","19.9","    1",,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-11","   10","    0"," 1136","0.00","  100","0.0","0.0",,"84","59","  756",,"  225","  315",,,"21.9","14.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-12","   20","   30"," 1748","0.00","   99","0.0","0.0",,"90","62","  750",,"  360","   90",,,"18.3","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-13","   30","   40"," 1648","0.00","  100","0.0","0.0",,"92","68","  756",,"  135","  135",,,"23.0","17.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-14","   80","   90"," 1748","0.52","   70","0.0","0.0",,"94","72","  522",,"  315","  315",,,"64.4","50.1","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-15","   30","   50"," 1554","0.00","   85","0.0","0.0",,"84","67","  636",,"  360","  360",,,"24.2","17.9",,,"    1",,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-16","   80","   90"," 0906","0.00","   67","0.0","0.0",,"77","61","  498",,"   90","  360",,,"19.5","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-17","  100","   90"," 1300","0.06","   49","0.0","0.0",,"91","72","  360",,"  180","  180",,,"25.3","17.9","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-18","   70","   80"," 0036","0.02","   58","0.0","0.0",,"83","71","  426",,"  315","  315",,,"19.5","16.1","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-19","   60","   80"," 1436","0.00","   85","0.0","0.0",,"85","69","  624",,"  315","  315",,,"17.2","11.0","    1",,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-20","   60","   90"," 1212","0.00","   49","0.0","0.0",,"86","70","  360",,"  180","  180",,,"23.0","17.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-21","   40","   60"," 1812","0.00","   68","0.0","0.0",,"92","72","  504",,"  225","  180",,,"23.0","15.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-22","   40","   30"," 2018","0.00","   82","0.0","0.0",,"95","73","  600",,"  180","  225",,,"23.0","16.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-23","   90","   90"," 1130","0.00","   37","0.0","0.0",,"90","74","  270",,"  315","  315",,,"25.3","17.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-24","  100","  100"," 0436","0.00","   36","0.0","0.0",,"76","67","  264",,"  360","  360",,,"23.0","17.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-25","  100","  100"," 2218","0.94","    0","0.0","0.0",,"75","69","    0",,"  225","   45",,,"12.8","8.9","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-26","   40","   20"," 1000","0.00","   91","0.0","0.0",,"77","58","  654",,"  270","  270",,,"38.0","28.0","    1",,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-27","   30","   50"," 1142","0.00","  100","0.0","0.0",,"70","52","  714",,"  315","  315",,,"26.4","16.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-28","   40","   60"," 1706","0.00","   99","0.0","0.0",,"77","52","  708",,"  180","  180",,,"17.2","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-29","   40","   30"," 1312","0.00","   81","0.0","0.0",,"79","56","  576",,"   90","   90",,,"21.9","16.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-09-30","   90","  100"," 1554","0.00","   19","0.0","0.0",,"74","62","  132",,"   45","  360",,,"20.8","15.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-01","   80","   90"," 0842","0.00","   59","0.0","0.0",,"79","64","  414",,"  360","  360",,,"16.1","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-02","   80","   60"," 1642","0.28","   69","0.0","0.0",,"83","60","  486",,"  270","  315",,,"30.0","25.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-03","   90","  100"," 1542","0.33","    0","0.0","0.0",,"62","57","    0",,"   90","   90",,,"18.3","16.1","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-04","   70","   70"," 1230","0.00","   62","0.0","0.0",,"67","53","  438",,"  270","  270",,,"19.5","14.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-05","   90","   80"," 2330","0.00","   54","0.0","0.0",,"66","54","  378",,"  360","  360",,,"17.2","14.1",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-06","   10","    0"," 1406","0.00","   97","0.0","0.0",,"67","50","  678",,"  360","  315",,,"19.5","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-07","   40","   50"," 1342","0.00","   74","0.0","0.0",,"70","49","  516",,"  180","  135",,,"18.3","14.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-08","   10","   10"," 1530","0.00","   93","0.0","0.0",,"76","51","  642",,"  180","  180",,,"18.3","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-09","   30","   20"," 2348","0.00","   80","0.0","0.0",,"85","58","  552",,"   45","   45",,,"20.8","16.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-10","   90","  100"," 0224","0.00","    4","0.0","0.0",,"65","57","   24",,"   45","   45",,,"23.0","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-11","   50","   80"," 2300","0.00","   47","0.0","0.0",,"76","57","  324",,"  315","  315",,,"33.3","25.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-12","   30","   40"," 1600","0.00","   65","0.0","0.0",,"65","50","  444",,"  270","  270",,,"34.4","23.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-13","   30","   40"," 1106","0.00","   77","0.0","0.0",,"62","46","  528",,"  315","  270",,,"36.7","28.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-14","   30","   30"," 1106","0.00","   92","0.0","0.0",,"65","41","  624",,"  315","  315",,,"24.2","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-15","   50","   50"," 1612","0.00","   89","0.0","0.0",,"75","52","  600",,"  180","  225",,,"17.2","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-16","   50","   90"," 1548","0.00","   94","0.0","0.0",,"79","52","  630",,"  180","  180",,,"12.8","8.9","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-17","   60","   60"," 1254","0.00","   89","0.0","0.0",,"83","57","  600",,"  225","  225",,,"32.2","23.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-18","  100","  100"," 1254","0.33","   23","0.0","0.0",,"81","65","  150",,"  225","  225",,,"38.0","27.1","    1",,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-19","   70","   60"," 1736","0.02","   53","0.0","0.0",,"72","59","  354",,"  180","  315",,,"20.8","14.1",,,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-20","   40","   40"," 0342","0.00","   66","0.0","0.0",,"65","49","  438",,"  315","  315",,,"38.0","29.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-21","   20","   20"," 1124","0.00","   98","0.0","0.0",,"76","50","  642",,"  270","  270",,,"31.1","19.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-22","   10","   10"," 2118","0.00","   98","0.0","0.0",,"70","53","  642",,"  360","  360",,,"25.3","17.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-23","   60","   70"," 0900","0.00","   66","0.0","0.0",,"57","47","  432",,"   45","   45",,,"23.0","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-24","   90","   80"," 1836","0.00","   44","0.0","0.0",,"62","46","  282",,"   45","   90",,,"23.0","17.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-25","  100","  100"," 1636","1.61","    2","0.0","0.0",,"63","47","   12",,"  270","  270",,,"51.7","34.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-26","   30","   50"," 1024","0.00","   60","0.0","0.0",,"56","44","  390",,"  270","  270",,,"40.3","27.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-27","   90","   90"," 0318","0.00","   77","0.0","0.0",,"56","40","  498",,"  315","  315",,,"26.4","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-28","  100","  100"," 2106","0.02","   15","0.0","0.0",,"64","52","   96",,"  360","  360",,,"27.5","21.0",,,,,"    1",,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-29","  100","  100"," 0942","0.00","   56","0.0","0.0",,"56","45","  354",,"  315","  360",,,"30.0","21.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-30","   50","   40"," 1712","0.00","   73","0.0","0.0",,"59","43","  468",,"  180","  180",,,"11.4","8.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-10-31","   10","   10"," 1606","0.00","   99","0.0","0.0",,"66","38","  630",,"  180","  180",,,"19.5","15.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-01","   40","   20"," 1424","0.00","   91","0.0","0.0",,"69","47","  576",,"  315","  315",,,"32.2","25.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-02","   40","   50"," 1100","0.00","   70","0.0","0.0",,"56","42","  444",,"  360","  315",,,"24.2","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-03","   20","   10"," 1536","0.00","   94","0.0","0.0",,"62","37","  594",,"  180","  180",,,"20.8","17.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-04","  100","  100"," 0430","0.35","    2","0.0","0.0",,"59","53","   12",,"  180","  180",,,"24.2","19.9","    1",,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-05","   50","   60"," 1130","0.00","   66","0.0","0.0",,"61","46","  414",,"  315","  315",,,"30.0","21.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-06","   40","   70"," 1336","0.00","   94","0.0","0.0",,"59","37","  588",,"  225","  225",,,"26.4","16.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-07","   80","   90"," 2106","0.00","   84","0.0","0.0",,"72","47","  522",,"  180","  180",,,"30.0","19.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-08","   70","   70"," 0124","0.00","   52","0.0","0.0",,"76","55","  324",,"  225","  315",,,"26.4","17.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-09","   60","   80"," 1524","0.15","   37","0.0","0.0",,"72","49","  228",,"  315","  315",,,"28.9","23.0","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-10","   30","   40"," 1318","0.00","   87","0.0","0.0",,"64","40","  534",,"  315","  315",,,"52.8","42.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-11","   10","   10"," 0854","0.00","   99","0.0","0.0",,"49","39","  606",,"  315","  315",,,"44.7","33.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-12","    0","    0"," 0048","0.00","  100","0.0","0.0",,"55","37","  612",,"  315","  315",,,"40.3","27.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-13","   60","   80"," 1248","0.00","   70","0.0","0.0",,"62","41","  426",,"  135","  180",,,"18.3","14.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-14","   80","   90"," 1042","0.00","   19","0.0","0.0",,"65","45","  114",,"  180","  180",,,"16.1","14.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-15","  100","  100"," 2348","0.00","    0","0.0","0.0",,"58","45","    0",,"  360","  360",,,"20.8","17.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-16","   60","   40"," 0206","0.04","   83","0.0","0.0",,"51","38","  498",,"  360","  360",,,"30.0","23.0","    1",,,"    1",,,,,,,"    1","    1"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-17","  100","  100"," 2106","0.88","    1","0.0","0.0",,"39","34","    6",,"  315","  360",,,"26.4","21.0","    1",,,"    1",,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-18","   90","  100"," 1154","0.05","    9","0.0","0.0",,"46","37","   54",,"  315","  315",,,"38.0","29.1","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-19","   30","   20"," 1018","0.00","   92","0.0","0.0",,"49","35","  546",,"  315","  315",,,"34.4","27.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-20","   10","    0"," 0954","0.00","  100","0.0","0.0",,"51","33","  594",,"  315","  315",,,"18.3","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-21","   20","    0"," 1636","0.00","   91","0.0","0.0",,"56","33","  546",,"  315","  315",,,"31.1","23.0","    1","    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-22","   30","   40"," 1000","0.00","   95","0.0","0.0",,"55","36","  564",,"  315","  315",,,"25.3","17.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-23","   90","  100"," 1324","0.00","    3","0.0","0.0",,"53","35","   18",,"  180","  180",,,"16.1","12.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-24","   90","  100"," 1400","0.74","    0","0.0","0.0",,"52","46","    0",,"  315","  315",,,"21.9","17.9","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-25","   40","   50"," 1412","0.00","   41","0.0","0.0",,"55","38","  246",,"  315","  315",,,"38.0","25.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-26","   50","   60"," 0324","0.00","   83","0.0","0.0",,"52","35","  486",,"  315","  315",,,"25.3","17.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-27","  100","  100"," 1336","0.33","    7","0.0","0.0",,"47","39","   42",,"   90","   45",,,"23.0","16.1","    1",,,"    1",,,,,,,"    1","    1"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-28","   90","  100"," 0018","0.02","    0","0.0","0.0",,"47","39","    0",,"  360","  360",,,"19.5","15.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-29","   90","  100"," 2012","0.00","    0","0.0","0.0",,"48","37","    0",,"  270","  315",,,"32.2","23.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-11-30","   40","   30"," 0136","0.00","   93","0.0","0.0",,"57","40","  540",,"  225","  180",,,"27.5","19.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-01","   60","   80"," 0136","0.00","   96","0.0","0.0",,"66","43","  558",,"  180","  180",,,"18.3","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-02","   60","   60"," 2136","0.04","   80","0.0","0.0",,"69","46","  468",,"  315","  315",,,"42.5","33.1",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-03","   20","   10"," 0906","0.00","  100","0.0","0.0",,"46","35","  576",,"  315","  315",,,"52.8","40.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-04","   30","   40"," 0130","0.00","   91","0.0","0.0",,"46","33","  528",,"  315","  315",,,"26.4","19.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-05","   60","   80"," 1406","0.00","   56","0.0","0.0",,"51","33","  324",,"  315","  315",,,"17.2","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-06","   60","   70"," 1242","0.00","   61","0.0","0.0",,"60","35","  354",,"  315","  315",,,"18.3","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-07","   90","   90"," 1418","0.00","   31","0.0","0.0",,"64","48","  174",,"  180","  180",,,"12.8","10.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-08","   80","   90"," 2024","0.00","   65","0.0","0.0",,"71","46","  372",,"  180","  180",,,"21.9","16.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-09","  100","  100"," 2354","0.25","    0","0.0","0.0",,"63","56","    0",,"  315","  180",,,"20.8","15.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-10","   70","  100"," 2206","0.00","   10","0.0","0.0",,"60","41","   60",,"  315","  315",,,"25.3","19.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-11","   90","  100"," 0512","0.00","    5","0.0","0.0",,"42","38","   30",,"  315","  315",,,"25.3","17.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-12","   50","   70"," 2006","0.00","   58","0.0","0.0",,"50","35","  330",,"  180","  180",,,"26.4","17.9","    1",,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-13","   60","   80"," 2106","0.00","    2","0.0","0.0",,"58","38","   12",,"  315","  315",,,"33.3","25.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-14","   20","   40"," 1630","0.00","   76","0.0","0.0",,"54","29","  432",,"  315","  315",,,"44.7","29.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-15","   90","  100"," 0012","0.00","    0","0.0","0.0",,"38","30","    0",,"  360","  360",,,"23.0","17.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-16","  100","  100"," 2036","0.03","    0","0.0","0.0",,"45","36","    0",,"  360","  315",,,"23.0","16.1","    1",,,,,,,"    1",,,"    1","    1"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-17","   20","    0"," 0324","0.00","  100","0.0","0.0",,"39","27","  570",,"  315","  315",,,"30.0","23.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-18","   40","   50"," 0836","0.00","   56","0.0","0.0",,"51","28","  318",,"  180","  180",,,"19.5","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-19","   70","   80"," 0948","0.00","   22","0.0","0.0",,"51","25","  126",,"  315","  315",,,"40.3","29.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-20","   20","   10"," 1430","0.00","  100","0.0","0.0",,"26","17","  570",,"  315","  315",,,"30.0","25.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-21","   10","    0"," 0142","0.00","  100","0.0","0.0",,"31","16","  570",,"  315","  315",,,"20.8","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-22","   70","   90"," 1636","0.00","   33","0.0","0.0",,"34","18","  186",,"  180","  180",,,"10.3","8.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-23","   70","   60"," 1718","0.15","   36","0.0","0.0",,"42","31","  204",,"  180","  180",,,"11.4","8.9","    1","    1",,"    1",,,,,,,"    1","    1"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-24","   90","  100"," 2300","0.14","    0","0.0","0.0",,"40","27","    0",,"  315","  315",,,"44.7","34.9","    1","    1",,"    1",,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-25","   10","    0"," 0100","0.00","  100","0.0","0.0",,"28","12","  564",,"  315","  315",,,"47.2","38.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1980-12-26","   70","   90"," 1300","0.00","   67","0.0","0.0",,"29","12","  378",,"  225","  180",,,"23.0","17.0",,,,,,,,,,,,
